"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[1113]",119,"2022-06-16 19:22:48,699","2022-06-16 19:22:56,852","serv1","transport",false,"2022-06-16 19:22:56,805","2022-06-16 19:22:56,905","rht-006","2022-06-16 19:22:57,600","2022-06-16 19:22:57,635","rhm-006","2022-06-16 19:22:58,289","2022-06-16 19:22:58,815"
"productHolon[1415]",127,"2022-06-16 19:22:50,865","2022-06-16 19:22:57,250","serv1","transport",false,"2022-06-16 19:22:57,005","2022-06-16 19:22:57,252","rht-003","2022-06-16 19:22:58,318","2022-06-16 19:22:58,345","rhm-008","2022-06-16 19:22:58,783","2022-06-16 19:22:59,247"
"productHolon[751]",85,"2022-06-16 19:22:44,034","2022-06-16 19:22:58,891","serv1","transport",false,"2022-06-16 19:22:58,656","2022-06-16 19:22:58,960","rht-009","2022-06-16 19:22:59,175","2022-06-16 19:22:59,481","rhm-007","2022-06-16 19:22:59,518","2022-06-16 19:23:00,292"
"productHolon[81]",1,"2022-06-16 19:22:37,616","2022-06-16 19:22:58,958","serv1","transport",false,"2022-06-16 19:22:40,585","2022-06-16 19:22:58,991","rht-006","2022-06-16 19:22:59,174","2022-06-16 19:22:59,559","rhm-004","2022-06-16 19:23:00,017","2022-06-16 19:23:00,668"
"productHolon[1613]",56,"2022-06-16 19:22:42,387","2022-06-16 19:22:59,034","serv1","transport",false,"2022-06-16 19:22:58,791","2022-06-16 19:22:59,086","rht-001","2022-06-16 19:22:59,245","2022-06-16 19:22:59,923","rhm-003","2022-06-16 19:23:00,535","2022-06-16 19:23:00,695"
"productHolon[1740]",65,"2022-06-16 19:22:42,995","2022-06-16 19:22:59,246","serv1","transport",false,"2022-06-16 19:22:59,216","2022-06-16 19:22:59,276","rht-007","2022-06-16 19:22:59,469","2022-06-16 19:22:59,866","rhm-010","2022-06-16 19:23:00,200","2022-06-16 19:23:00,818"
"productHolon[678]",70,"2022-06-16 19:22:43,374","2022-06-16 19:22:59,040","serv1","transport",false,"2022-06-16 19:22:59,033","2022-06-16 19:22:59,183","rht-008","2022-06-16 19:22:59,319","2022-06-16 19:22:59,613","rhm-001","2022-06-16 19:23:00,336","2022-06-16 19:23:00,876"
"productHolon[135]",6,"2022-06-16 19:22:38,751","2022-06-16 19:22:59,488","serv1","transport",false,"2022-06-16 19:22:40,582","2022-06-16 19:22:59,518","rht-010","2022-06-16 19:22:59,867","2022-06-16 19:23:00,151","rhm-008","2022-06-16 19:23:00,544","2022-06-16 19:23:01,160"
"productHolon[1452]",138,"2022-06-16 19:22:54,165","2022-06-16 19:22:59,471","serv1","transport",false,"2022-06-16 19:22:59,175","2022-06-16 19:22:59,864","rht-005","2022-06-16 19:23:00,200","2022-06-16 19:23:00,531","rhm-006","2022-06-16 19:23:01,208","2022-06-16 19:23:01,273"
"productHolon[1423]",92,"2022-06-16 19:22:44,403","2022-06-16 19:22:59,407","serv1","transport",false,"2022-06-16 19:22:59,189","2022-06-16 19:22:59,412","rht-002","2022-06-16 19:22:59,868","2022-06-16 19:23:00,098","rhm-005","2022-06-16 19:23:00,667","2022-06-16 19:23:01,590"
"productHolon[1776]",152,"2022-06-16 19:22:58,286","2022-06-16 19:22:59,469","serv1","transport",false,"2022-06-16 19:22:59,215","2022-06-16 19:22:59,557","rht-003","2022-06-16 19:23:00,200","2022-06-16 19:23:01,239","rhm-002","2022-06-16 19:23:01,478","2022-06-16 19:23:01,844"
"productHolon[6]",106,"2022-06-16 19:22:45,243","2022-06-16 19:22:59,402","serv1","transport",false,"2022-06-16 19:22:59,186","2022-06-16 19:22:59,410","rht-004","2022-06-16 19:22:59,895","2022-06-16 19:23:00,226","rhm-009","2022-06-16 19:23:01,208","2022-06-16 19:23:02,000"
"productHolon[1006]",130,"2022-06-16 19:22:51,769","2022-06-16 19:23:01,040","serv1","transport",false,"2022-06-16 19:23:00,819","2022-06-16 19:23:01,161","rht-007","2022-06-16 19:23:01,582","2022-06-16 19:23:02,084","rhm-007","2022-06-16 19:23:02,316","2022-06-16 19:23:02,827"
"productHolon[485]",131,"2022-06-16 19:22:52,327","2022-06-16 19:23:01,382","serv1","transport",false,"2022-06-16 19:23:01,235","2022-06-16 19:23:01,473","rht-001","2022-06-16 19:23:01,845","2022-06-16 19:23:02,208","rhm-004","2022-06-16 19:23:02,890","2022-06-16 19:23:03,085"
"productHolon[1409]",146,"2022-06-16 19:22:56,290","2022-06-16 19:23:01,588","serv1","transport",false,"2022-06-16 19:23:01,477","2022-06-16 19:23:01,687","rht-005","2022-06-16 19:23:02,058","2022-06-16 19:23:02,478","rhm-003","2022-06-16 19:23:03,117","2022-06-16 19:23:03,489"
"productHolon[1228]",141,"2022-06-16 19:22:54,841","2022-06-16 19:23:02,024","serv1","transport",false,"2022-06-16 19:23:02,001","2022-06-16 19:23:02,056","rht-002","2022-06-16 19:23:02,217","2022-06-16 19:23:02,559","rhm-005","2022-06-16 19:23:03,300","2022-06-16 19:23:03,860"
"productHolon[1648]",78,"2022-06-16 19:22:43,761","2022-06-16 19:23:02,052","serv1","transport",false,"2022-06-16 19:23:01,842","2022-06-16 19:23:02,115","rht-006","2022-06-16 19:23:02,216","2022-06-16 19:23:02,734","rhm-001","2022-06-16 19:23:03,607","2022-06-16 19:23:04,062"
"productHolon[1362]",86,"2022-06-16 19:22:44,039","2022-06-16 19:23:02,152","serv1","transport",false,"2022-06-16 19:23:01,691","2022-06-16 19:23:02,182","rht-004","2022-06-16 19:23:02,353","2022-06-16 19:23:02,934","rhm-010","2022-06-16 19:23:03,607","2022-06-16 19:23:04,173"
"productHolon[678]",164,"2022-06-16 19:23:01,689","2022-06-16 19:23:02,018","serv1","transport",false,"2022-06-16 19:23:01,972","2022-06-16 19:23:02,021","rht-009","2022-06-16 19:23:02,502","2022-06-16 19:23:02,602","rhm-008","2022-06-16 19:23:03,607","2022-06-16 19:23:04,234"
"productHolon[1815]",98,"2022-06-16 19:22:44,639","2022-06-16 19:23:02,730","serv1","transport",false,"2022-06-16 19:23:02,474","2022-06-16 19:23:02,761","rht-010","2022-06-16 19:23:02,939","2022-06-16 19:23:03,240","rhm-006","2022-06-16 19:23:03,807","2022-06-16 19:23:04,327"
"productHolon[901]",133,"2022-06-16 19:22:52,908","2022-06-16 19:23:03,152","serv1","transport",false,"2022-06-16 19:23:03,117","2022-06-16 19:23:03,489","rht-003","2022-06-16 19:23:03,699","2022-06-16 19:23:04,127","rhm-007","2022-06-16 19:23:04,334","2022-06-16 19:23:05,047"
"productHolon[1067]",44,"2022-06-16 19:22:41,731","2022-06-16 19:23:02,640","serv1","transport",false,"2022-06-16 19:22:41,832","2022-06-16 19:23:02,727","rht-001","2022-06-16 19:23:03,699","2022-06-16 19:23:04,127","rhm-009","2022-06-16 19:23:04,878","2022-06-16 19:23:05,048"
"productHolon[1108]",108,"2022-06-16 19:22:45,356","2022-06-16 19:23:03,098","serv1","transport",false,"2022-06-16 19:23:02,928","2022-06-16 19:23:03,113","rht-008","2022-06-16 19:23:03,974","2022-06-16 19:23:04,339","rhm-002","2022-06-16 19:23:05,014","2022-06-16 19:23:05,566"
"productHolon[1459]",136,"2022-06-16 19:22:53,311","2022-06-16 19:23:03,986","serv1","transport",false,"2022-06-16 19:23:03,903","2022-06-16 19:23:04,059","rht-004","2022-06-16 19:23:04,171","2022-06-16 19:23:04,434","rhm-004","2022-06-16 19:23:05,054","2022-06-16 19:23:05,801"
"productHolon[53]",121,"2022-06-16 19:22:49,415","2022-06-16 19:23:04,265","serv1","transport",false,"2022-06-16 19:23:04,160","2022-06-16 19:23:04,398","rht-005","2022-06-16 19:23:04,842","2022-06-16 19:23:04,902","rhm-003","2022-06-16 19:23:05,739","2022-06-16 19:23:05,802"
"productHolon[1006]",170,"2022-06-16 19:23:03,026","2022-06-16 19:23:04,542","serv1","transport",false,"2022-06-16 19:23:04,533","2022-06-16 19:23:04,573","rht-010","2022-06-16 19:23:05,444","2022-06-16 19:23:05,851","rhm-005","2022-06-16 19:23:06,570","2022-06-16 19:23:06,792"
