"ph","step","startServiceRequest","startTransportRequest","service","transportService","isForWarehouse","endServiceRequest","endTransportRequest","rhtId","startTransport","endTransport","rhmId","startService","endService"
"productHolon[843]",358,"2022-06-17 13:53:59,353","2022-06-17 13:53:59,703","serv2","transport",false,"2022-06-17 13:53:59,673","2022-06-17 13:54:00,215","rht-003","2022-06-17 13:54:00,729","2022-06-17 13:54:00,992","rhm-003","2022-06-17 13:54:02,105","2022-06-17 13:54:02,864"
"productHolon[356]",351,"2022-06-17 13:53:58,335","2022-06-17 13:53:58,549","serv2","transport",false,"2022-06-17 13:53:58,363","2022-06-17 13:54:00,519","rht-006","2022-06-17 13:54:01,167","2022-06-17 13:54:01,303","rhm-008","2022-06-17 13:54:02,380","2022-06-17 13:54:03,218"
"productHolon[2597]",359,"2022-06-17 13:53:59,361","2022-06-17 13:54:00,484","serv2","transport",false,"2022-06-17 13:54:00,365","2022-06-17 13:54:00,773","rht-005","2022-06-17 13:54:01,658","2022-06-17 13:54:01,834","rhm-002","2022-06-17 13:54:02,696","2022-06-17 13:54:03,218"
"productHolon[150]",349,"2022-06-17 13:53:56,677","2022-06-17 13:53:57,155","serv3","transport",false,"2022-06-17 13:53:56,880","2022-06-17 13:53:58,059","rht-003","2022-06-17 13:53:58,602","2022-06-17 13:53:59,216","rhm-004","2022-06-17 13:54:02,697","2022-06-17 13:54:03,347"
"productHolon[1039]",356,"2022-06-17 13:53:58,979","2022-06-17 13:53:59,742","serv3","transport",false,"2022-06-17 13:53:59,283","2022-06-17 13:54:00,029","rht-001","2022-06-17 13:54:00,729","2022-06-17 13:54:01,074","rhm-001","2022-06-17 13:54:02,380","2022-06-17 13:54:03,808"
"productHolon[2262]",68,"2022-06-17 13:53:40,870","2022-06-17 13:53:57,576","serv1","transport",false,"2022-06-17 13:53:57,180","2022-06-17 13:53:57,991","rht-008","2022-06-17 13:53:58,117","2022-06-17 13:53:59,104","rhm-010","2022-06-17 13:54:03,592","2022-06-17 13:54:03,808"
"productHolon[1356]",36,"2022-06-17 13:53:38,988","2022-06-17 13:54:00,301","serv1","transport",false,"2022-06-17 13:54:00,095","2022-06-17 13:54:00,655","rht-007","2022-06-17 13:54:01,754","2022-06-17 13:54:02,307","rhm-009","2022-06-17 13:54:03,591","2022-06-17 13:54:04,340"
"productHolon[2701]",253,"2022-06-17 13:53:45,850","2022-06-17 13:53:59,669","serv1","transport",false,"2022-06-17 13:53:58,885","2022-06-17 13:54:00,620","rht-004","2022-06-17 13:54:01,033","2022-06-17 13:54:01,435","rhm-006","2022-06-17 13:54:03,351","2022-06-17 13:54:04,341"
"productHolon[1653]",64,"2022-06-17 13:53:40,711","2022-06-17 13:54:01,910","serv1","transport",false,"2022-06-17 13:54:00,623","2022-06-17 13:54:02,103","rht-003","2022-06-17 13:54:02,653","2022-06-17 13:54:03,277","rhm-007","2022-06-17 13:54:04,403","2022-06-17 13:54:04,686"
"productHolon[2743]",174,"2022-06-17 13:53:42,832","2022-06-17 13:54:01,069","serv1","transport",false,"2022-06-17 13:54:00,834","2022-06-17 13:54:01,070","rht-009","2022-06-17 13:54:01,223","2022-06-17 13:54:01,842","rhm-003","2022-06-17 13:54:04,403","2022-06-17 13:54:04,867"
"productHolon[40]",69,"2022-06-17 13:53:40,915","2022-06-17 13:54:00,353","serv1","transport",false,"2022-06-17 13:54:00,059","2022-06-17 13:54:00,624","rht-002","2022-06-17 13:54:01,222","2022-06-17 13:54:02,133","rhm-008","2022-06-17 13:54:04,868","2022-06-17 13:54:05,089"
"productHolon[693]",363,"2022-06-17 13:54:00,896","2022-06-17 13:54:02,312","serv2","transport",false,"2022-06-17 13:54:01,249","2022-06-17 13:54:02,697","rht-005","2022-06-17 13:54:03,663","2022-06-17 13:54:04,211","rhm-004","2022-06-17 13:54:05,208","2022-06-17 13:54:05,481"
"productHolon[1917]",361,"2022-06-17 13:54:00,701","2022-06-17 13:54:02,315","serv2","transport",false,"2022-06-17 13:54:00,731","2022-06-17 13:54:02,621","rht-009","2022-06-17 13:54:03,191","2022-06-17 13:54:03,937","rhm-010","2022-06-17 13:54:05,351","2022-06-17 13:54:05,578"
"productHolon[1938]",362,"2022-06-17 13:54:00,862","2022-06-17 13:54:01,656","serv3","transport",false,"2022-06-17 13:54:00,870","2022-06-17 13:54:01,744","rht-008","2022-06-17 13:54:02,652","2022-06-17 13:54:03,216","rhm-006","2022-06-17 13:54:05,208","2022-06-17 13:54:05,953"
